Dates,BBDXY Index,DXY Curncy,EUR Curncy,JPY Curncy,GBP Curncy,CHF Curncy,AUD Curncy,CAD Curncy,NZD Curncy,SEK Curncy,NOK Curncy,BRL Curncy,CLP Curncy,MXN Curncy,CNH Curncy,INR Curncy,THB Curncy,IDR Curncy,KRW Curncy,SGD Curncy,TRY Curncy,CZK Curncy,HUF Curncy,PLN Curncy,RON Curncy,RUB Curncy,ILS Curncy,ZAR Curncy
5/24/2016,1199.91,95.571,1.1141,109.994,1.46355,0.99343,0.71835,1.31231,0.6738,8.31415,8.3548,3.57155,695.215,18.48705,6.56625,67.755,35.73,13695,1192.7,1.38158,2.94623,24.2604,283.08,3.97269,4.04685,66.1759,3.8525,15.65946
5/25/2016,1197.26,95.354,1.11548,110.191,1.46965,0.99125,0.71981,1.30199,0.67382,8.29537,8.36422,3.5831,691.4,18.4852,6.56539,67.335,35.71,13656.5,1182.675,1.37826,2.93695,24.2235,281.707,3.9512,4.03854,65.4815,3.844,15.6687
5/26/2016,1194.54,95.168,1.1194,109.763,1.46703,0.98932,0.72257,1.29788,0.67407,8.28325,8.2788,3.5831,687.6,18.45435,6.55852,67.17751,35.6,13599.5,1180.45,1.37365,2.93451,24.1435,280.558,3.93675,4.02645,65.82713,3.8345,15.5179
5/27/2016,1200.61,95.521,1.11145,110.314,1.46232,0.99473,0.71824,1.30207,0.67013,8.351,8.33665,3.6083,685.77,18.47507,6.5762,67.035,35.6575,13583,1179.3,1.3795,2.9607,24.32352,282.675,3.94688,4.05388,66.11545,3.84565,15.72825
5/30/2016,1201.29,95.521,1.11382,111.12,1.46402,0.99223,0.71825,1.30487,0.66945,8.33463,8.34573,3.57045,690.625,18.48553,6.59036,67.16875,35.75,13646.5,1191.75,1.38162,2.95438,24.2595,281.84,3.9477,4.04155,65.7825,3.84455,15.81332
5/31/2016,1202.31,95.891,1.1132,110.726,1.44825,0.99386,0.72337,1.30927,0.67634,8.33326,8.37888,3.61093,691.425,18.46715,6.58655,67.25999,35.705,13657.5,1191.725,1.3777,2.94938,24.273,281.725,3.93889,4.05719,66.6931,3.85275,15.7086
6/1/2016,1197.16,95.455,1.11885,109.54,1.4416,0.98814,0.72573,1.30784,0.68172,8.29592,8.3057,3.60025,691.82,18.52175,6.58694,67.4525,35.67,13662.5,1193.025,1.37696,2.94188,24.15603,280.31,3.92195,4.04147,67.09676,3.854,15.60215
6/2/2016,1198.64,95.564,1.11508,108.87,1.4423,0.99039,0.7229,1.30965,0.68096,8.3286,8.33523,3.5945,689.635,18.67745,6.58772,67.29,35.61,13644,1186.575,1.37582,2.94886,24.23398,280.453,3.9322,4.04993,66.97826,3.8615,15.57728
6/3/2016,1180.91,94.029,1.1367,106.531,1.45176,0.97594,0.73674,1.29369,0.69578,8.14254,8.17305,3.52755,683.493,18.59192,6.54205,67.25999,35.6288,13591,1183.65,1.35734,2.90245,23.77455,274.88,3.86254,3.97594,65.62775,3.84425,15.09305
6/6/2016,1181.19,93.902,1.13549,107.557,1.44416,0.97057,0.73663,1.28173,0.69226,8.12457,8.17094,3.48903,679.6,18.66875,6.56629,66.9775,35.28,13376,1183.65,1.35575,2.90383,23.79582,273.856,3.83723,3.97643,65.274,3.82425,14.90783
6/7/2016,1176.45,93.828,1.1358,107.365,1.45448,0.9653,0.74594,1.27349,0.69789,8.12888,8.1121,3.441,678.61,18.3561,6.57603,66.77499,35.23,13267.5,1162.65,1.35137,2.89693,23.78975,273.399,3.83247,3.9687,64.60335,3.837,14.91332
6/8/2016,1171.25,93.59,1.13951,106.988,1.4504,0.95926,0.74715,1.26931,0.701,8.10965,8.10103,3.3611,673.255,18.11755,6.5666,66.65125,35.21,13263,1156.75,1.3471,2.89275,23.71775,272.368,3.7906,3.95421,63.6241,3.8345,14.73855
6/9/2016,1176.18,93.953,1.13161,107.095,1.44585,0.96457,0.74314,1.27239,0.71046,8.17624,8.15657,3.3998,679.44,18.2481,6.58471,66.72,35.21,13260,1155.9,1.35276,2.89195,23.8798,274.97,3.83065,3.98505,64.32201,3.8355,14.80415
6/10/2016,1183.58,94.571,1.12511,106.973,1.4257,0.96489,0.73735,1.27835,0.70549,8.3103,8.2736,3.43265,683.48,18.63275,6.60443,66.75874,35.26,13290,1165.45,1.36031,2.9292,24.0175,277.521,3.89171,4.0113,65.27225,3.855,15.2304
6/13/2016,1183.42,94.362,1.12923,106.261,1.42701,0.96441,0.73873,1.28374,0.70614,8.2354,8.26534,3.4821,684.923,18.8394,6.59719,67.14,35.18,13278.5,1173.6,1.35508,2.91986,23.934,277.125,3.90822,3.9996,65.27225,3.85825,15.171
6/14/2016,1188.99,94.928,1.12071,106.112,1.41145,0.96332,0.73582,1.28723,0.69933,8.31014,8.36254,3.4815,688.9,18.93515,6.60657,67.265,35.3,13377.5,1173.225,1.35496,2.93503,24.14325,280.243,3.9562,4.0379,66.13432,3.87875,15.3011
6/15/2016,1185.88,94.61,1.12595,106.011,1.42045,0.96137,0.7407,1.29116,0.70341,8.31068,8.3079,3.47455,686.2,18.91275,6.59446,67.1525,35.25,13374,1173.25,1.35258,2.92505,24.05125,279.173,3.93165,4.02648,65.54825,3.8605,15.2466
6/16/2016,1183.7,94.569,1.12251,104.26,1.42035,0.96499,0.73632,1.29674,0.70451,8.33941,8.39026,3.466,688.635,18.94495,6.59773,67.27625,35.24,13367.5,1171.35,1.34881,2.9302,24.121,279.871,3.9441,4.04483,65.7812,3.873,15.34702
6/17/2016,1178.52,94.206,1.1277,104.164,1.43575,0.95997,0.73871,1.2894,0.70488,8.3314,8.36243,3.4167,684.025,18.83747,6.5973,67.085,35.235,13338.5,1173.45,1.34938,2.92735,24.002,278.632,3.91385,4.03013,64.85025,3.8731,15.1497
6/20/2016,1171.8,93.611,1.1314,103.94,1.4698,0.96212,0.74574,1.28063,0.71198,8.24439,8.27926,3.39475,678.21,18.6575,6.59015,67.3125,35.21,13265,1160.775,1.34307,2.90635,23.91745,276.626,3.8807,4.00771,64.26703,3.8575,14.84023
6/21/2016,1175.44,94.017,1.12421,104.75,1.4652,0.96219,0.74504,1.28171,0.71221,8.27924,8.31631,3.4142,675.37,18.6241,6.59351,67.49,35.1725,13262.5,1157.2,1.343,2.90994,24.07697,279.921,3.90885,4.03903,63.81393,3.859,14.7143
6/22/2016,1170.85,93.716,1.12965,104.414,1.47075,0.95855,0.75014,1.28435,0.71637,8.26185,8.29215,3.3775,674.35,18.4942,6.58195,67.48,35.24,13282.5,1154.55,1.3384,2.89321,23.959,278.555,3.86993,4.00565,64.87463,3.8509,14.61018
6/23/2016,1165.98,93.529,1.1385,106.162,1.4877,0.95805,0.7613,1.27531,0.725,8.16213,8.1462,3.3366,668.953,18.22733,6.58588,67.25125,35.1725,13257.5,1150.3,1.33756,2.85349,23.7785,275.798,3.8345,3.9592,63.84177,3.8155,14.4161
6/24/2016,1187.07,95.448,1.11173,102.223,1.36791,0.97201,0.7466,1.30045,0.71243,8.46475,8.3331,3.3765,679.46,18.92785,6.63661,67.96875,35.3394,13375,1179.325,1.35353,2.92788,24.33992,285.525,3.99895,4.07393,65.2722,3.89725,15.08232
6/27/2016,1197.37,96.544,1.10248,101.996,1.32248,0.97847,0.73305,1.30723,0.69956,8.55594,8.57307,3.39225,679.46,19.181,6.68217,67.945,35.35,13340,1182.325,1.36311,2.93903,24.62625,288.7,4.04884,4.10855,65.46864,3.887,15.46786
6/28/2016,1191.28,96.245,1.1065,102.755,1.33439,0.98194,0.73865,1.30255,0.70474,8.50667,8.47637,3.30305,666.95,18.83657,6.6845,67.955,35.29,13177.5,1171.25,1.35345,2.9045,24.52,286.314,3.99613,4.09423,64.06448,3.87705,15.17917
6/29/2016,1185.68,95.769,1.11248,102.826,1.34286,0.9797,0.74513,1.2935,0.71128,8.45688,8.39346,3.2201,661.99,18.48386,6.65446,67.685,35.23,13161.5,1160.1,1.34811,2.88998,24.368,284.994,3.97277,4.0707,63.84328,3.8538,14.79269
6/30/2016,1185.47,96.143,1.11064,103.195,1.33114,0.97603,0.74508,1.29245,0.71342,8.45975,8.36339,3.21255,663.255,18.2804,6.67115,67.52499,35.1375,13220,1151.775,1.34722,2.87768,24.387,284.235,3.94196,4.07305,63.96735,3.8641,14.72663
7/1/2016,1182.71,95.649,1.11365,102.519,1.32675,0.97331,0.74975,1.29124,0.71746,8.43609,8.34368,3.2353,661.105,18.36055,6.67801,67.32249,35.0856,13137.5,1145.05,1.34559,2.90178,24.337,284.608,3.96235,4.05615,63.80913,3.8525,14.56065
7/4/2016,1181.18,95.649,1.11544,102.562,1.32871,0.97087,0.75382,1.28464,0.7229,8.41807,8.29016,3.2696,657.49,18.42055,6.67463,67.265,35.0475,13137.5,1146.725,1.34553,2.90681,24.2685,284.095,3.97699,4.0488,63.91438,3.85155,14.56815
7/5/2016,1190.5,96.166,1.10761,101.739,1.30221,0.97676,0.74627,1.29796,0.71536,8.52372,8.40704,3.30355,663.328,18.81824,6.68893,67.455,35.1338,13137.5,1155.4,1.35084,2.92963,24.42162,285.92,4.00779,4.0826,64.35023,3.8873,14.74525
7/6/2016,1188.38,96.053,1.11001,101.321,1.29312,0.97492,0.75199,1.29615,0.71317,8.52426,8.43203,3.32975,662.655,18.73785,6.69675,67.455,35.2138,13137.5,1165.65,1.35028,2.93774,24.37825,285.034,3.99952,4.0742,64.2221,3.8827,14.731
7/7/2016,1190.06,96.328,1.10627,100.774,1.29085,0.97866,0.7479,1.30024,0.7228,8.57921,8.50919,3.36753,665.95,18.8288,6.7009,67.39626,35.1725,13137.5,1154.55,1.34982,2.93735,24.43,285.033,4.00795,4.08391,64.564,3.8846,14.76025
7/8/2016,1186.33,96.302,1.10505,100.543,1.29545,0.98326,0.75691,1.3044,0.73062,8.58135,8.52464,3.2997,659.75,18.50503,6.7035,67.37,35.25,13137.5,1161.775,1.34612,2.89219,24.4548,284.185,3.99203,4.08095,63.95095,3.88545,14.5379
7/11/2016,1191.86,96.571,1.1058,102.804,1.29978,0.98285,0.75319,1.31172,0.72201,8.57472,8.50568,3.30933,660.865,18.46777,6.7053,67.13499,35.11,13102.5,1147.225,1.3514,2.9045,24.45456,283.605,4.0035,4.06387,64.19902,3.88375,14.44678
7/12/2016,1190.88,96.441,1.10605,104.691,1.32466,0.98895,0.7623,1.30425,0.73001,8.53999,8.43275,3.2956,659.7,18.3417,6.69682,67.18375,35.1375,13120,1148.05,1.34625,2.88693,24.441,283.8,3.97349,4.0593,63.89537,3.8712,14.33835
7/13/2016,1189.52,96.216,1.109,104.485,1.31469,0.98531,0.76079,1.29777,0.72757,8.49739,8.42547,3.2636,656.51,18.36622,6.68995,67.055,35.16,13095,1146.4,1.3467,2.89972,24.36385,283.17,3.97305,4.04835,63.83245,3.8599,14.48205
7/14/2016,1187.02,96.077,1.11197,105.345,1.33427,0.98088,0.76319,1.28919,0.71986,8.49735,8.36442,3.25028,650.955,18.3534,6.6924,66.915,35.03,13087.5,1138.275,1.34236,2.87824,24.3076,282.662,3.96523,4.0355,62.8493,3.8493,14.2249
7/15/2016,1191.61,96.58,1.10345,104.88,1.31918,0.98268,0.75775,1.29741,0.71157,8.58798,8.48356,3.28195,652.35,18.60475,6.71039,67.07,34.94,13091,1133.275,1.34787,3.0157,24.49001,286.252,4.0123,4.0607,63.5068,3.8656,14.57358
7/18/2016,1192.05,96.562,1.10755,106.158,1.32555,0.98239,0.75915,1.29448,0.71158,8.54894,8.44726,3.25423,648.728,18.3861,6.71074,67.195,35.005,13087.5,1136.475,1.34749,2.9773,24.39447,284.172,3.94475,4.03445,62.85315,3.85145,14.245
7/19/2016,1198.31,97.063,1.10212,106.121,1.31106,0.98558,0.75041,1.30203,0.70527,8.61185,8.51213,3.24855,651.18,18.50025,6.71053,67.1075,35.01,13089,1135.55,1.3535,3.04232,24.51625,286.142,3.97539,4.059,63.52363,3.8597,14.33605
7/20/2016,1199.84,97.201,1.10149,106.885,1.32083,0.9873,0.74779,1.30575,0.70263,8.59919,8.49842,3.2594,650.83,18.6797,6.6785,67.19749,34.9888,13112.5,1140.45,1.35653,3.0898,24.537,285.768,3.97167,4.05968,63.77158,3.8619,14.3467
7/21/2016,1197.39,97,1.10263,105.816,1.32327,0.98575,0.74946,1.30875,0.69967,8.59405,8.49229,3.2719,650.88,18.57705,6.67689,67.17751,34.995,13100,1136.125,1.35547,3.0694,24.5075,284.878,3.9562,4.0446,64.373,3.843,14.23085
7/22/2016,1201.11,97.467,1.09773,106.132,1.31094,0.98709,0.74623,1.31266,0.69965,8.65125,8.55145,3.25585,650.455,18.54633,6.68263,67.08125,34.93,13107.5,1134.45,1.35861,3.066,24.61525,285.64,3.97674,4.0609,64.85483,3.8405,14.2924
7/25/2016,1202.2,97.286,1.09951,105.806,1.31397,0.98588,0.74697,1.32165,0.69964,8.6407,8.56562,3.28768,658.8,18.77615,6.68834,67.35374,35.05,13140,1136.775,1.36233,3.03683,24.57575,284.025,3.96756,4.04869,65.42371,3.846,14.3636
7/26/2016,1199.09,97.156,1.09865,104.662,1.31304,0.99243,0.7502,1.31875,0.70544,8.66013,8.56961,3.27605,661.21,18.77457,6.67993,67.27499,35.01,13165,1134.95,1.35854,3.0464,24.59875,285.051,3.97215,4.0661,65.93288,3.8395,14.36105
7/27/2016,1197.69,97.053,1.10585,105.398,1.3223,0.98591,0.7491,1.3189,0.70761,8.62874,8.53842,3.2621,667.125,18.8259,6.67153,67.14626,34.97,13140,1134.175,1.35348,3.01875,24.44975,283.329,3.95227,4.03526,65.9402,3.834,14.258
7/28/2016,1196.85,96.739,1.10767,105.27,1.31635,0.98093,0.75031,1.31565,0.70727,8.63965,8.55568,3.2923,663.73,18.89282,6.66119,67.035,34.8675,13102.5,1124.45,1.35405,3.01235,24.4115,281.419,3.93855,4.03116,66.6237,3.8259,14.1455
7/29/2016,1180.81,95.53,1.11743,102.06,1.32299,0.96951,0.7596,1.30301,0.71987,8.55693,8.44587,3.24905,655.68,18.75275,6.63067,66.995,34.83,13098.5,1120.375,1.33974,2.98878,24.1938,278.695,3.89877,3.9913,66.0262,3.812,13.87875
8/1/2016,1184.72,95.713,1.11625,102.394,1.31789,0.96847,0.75359,1.31236,0.71722,8.59538,8.49801,3.265,657.818,18.8647,6.646,66.74374,34.77,13071,1108.175,1.34218,2.9903,24.20683,278.496,3.90455,3.99174,66.91362,3.812,13.91735
8/2/2016,1177.48,95.064,1.12238,100.893,1.33567,0.96421,0.76086,1.31105,0.7243,8.51333,8.42841,3.2598,655.78,18.93462,6.63271,66.74001,34.75,13097.5,1110.35,1.33947,2.99127,24.08625,277.373,3.85368,3.96855,66.66573,3.80925,13.99977
8/3/2016,1180.95,95.563,1.11495,101.245,1.33253,0.97315,0.75884,1.30668,0.7159,8.54675,8.45446,3.23805,656.77,18.8876,6.64355,66.9925,34.94,13127.5,1117.45,1.34224,3.01325,24.2405,278.722,3.8401,3.99405,66.26563,3.82375,13.90905
8/4/2016,1181.83,95.758,1.11295,101.216,1.31072,0.9741,0.76278,1.30185,0.71732,8.5204,8.43975,3.19315,656.35,18.9077,6.6465,66.91875,34.9275,13137.5,1114.05,1.34205,3.01065,24.28403,279.505,3.85313,4.00632,65.76469,3.8271,13.70592
8/5/2016,1185.89,96.194,1.10861,101.815,1.30725,0.98065,0.76194,1.31716,0.71437,8.56679,8.50761,3.16488,656.905,18.7542,6.66595,66.77625,34.8225,13127,1110.725,1.34693,2.99875,24.3755,279.945,3.85922,4.0222,65.5355,3.8322,13.72705
8/8/2016,1186.06,96.401,1.10884,102.45,1.30405,0.98245,0.76507,1.31542,0.71382,8.5805,8.47006,3.1737,654.215,18.55328,6.66853,66.845,34.9738,13129,1108.3,1.34669,2.98243,24.37675,280.714,3.84835,4.02109,64.62575,3.8205,13.5749
8/9/2016,1182.3,96.183,1.11168,101.884,1.30025,0.98135,0.76727,1.31195,0.71656,8.53301,8.40648,3.14505,652.63,18.4369,6.6618,66.8425,34.965,13132.5,1106.25,1.34416,2.96765,24.30143,279.456,3.83298,4.01145,64.75642,3.814,13.413
8/10/2016,1177.11,95.65,1.11763,101.29,1.301,0.97505,0.77029,1.30579,0.72064,8.46425,8.27073,3.12648,648.963,18.41515,6.64275,66.715,34.7513,13113.5,1094.375,1.34169,2.95746,24.18125,277.894,3.81575,3.98779,64.87068,3.8144,13.28143
8/11/2016,1177.94,95.857,1.11372,101.955,1.29565,0.97551,0.76988,1.29935,0.72094,8.47282,8.25001,3.14425,642.935,18.22937,6.64281,66.84375,34.76,13117.5,1099.725,1.34333,2.9571,24.26497,278.371,3.8261,4.00378,64.32593,3.81545,13.40197
8/12/2016,1177.35,95.722,1.1162,101.298,1.29196,0.97436,0.76516,1.29513,0.71968,8.4536,8.21097,3.19325,649.415,18.26015,6.65198,66.8875,34.81,13121,1103.2,1.34507,2.9584,24.2078,277.59,3.8276,3.9948,64.7647,3.8055,13.4764
8/15/2016,1174.66,95.629,1.11836,101.257,1.288,0.97287,0.76737,1.29235,0.72113,8.45717,8.21432,3.1859,648.31,18.07765,6.64665,66.8875,34.61,13109,1103.2,1.34324,2.94088,24.161,276.798,3.8172,3.98844,64.0399,3.7995,13.3033
8/16/2016,1166.27,94.791,1.12785,100.307,1.3046,0.96183,0.76951,1.28627,0.72806,8.41482,8.19523,3.2022,651.528,18.06136,6.63032,66.765,34.575,13096,1092.35,1.33999,2.92971,23.95927,274.753,3.78928,3.95405,63.78025,3.7859,13.42165
8/17/2016,1168.27,94.718,1.12895,100.275,1.3042,0.96207,0.76555,1.28442,0.72517,8.4247,8.20412,3.20565,658.15,18.13946,6.63528,66.765,34.7,13096,1108.85,1.3429,2.92275,23.933,275.56,3.79835,3.96397,63.8445,3.7953,13.38165
8/18/2016,1161.8,94.157,1.13536,99.888,1.3168,0.95425,0.76862,1.2782,0.72896,8.34673,8.15118,3.23935,656.368,18.18905,6.63395,66.81,34.605,13116.5,1107.2,1.3392,2.92717,23.792,273.263,3.78009,3.93793,63.66235,3.763,13.3749
8/19/2016,1166.86,94.511,1.1325,100.219,1.30752,0.96053,0.76266,1.2871,0.72722,8.38522,8.21921,3.2037,660.593,18.21995,6.65615,67.06,34.635,13157.5,1117.55,1.3467,2.92925,23.8575,274.028,3.8063,3.94504,63.92043,3.7679,13.51625
8/22/2016,1168.62,94.519,1.13199,100.331,1.3137,0.96244,0.7626,1.29463,0.72694,8.37415,8.21433,3.20075,668.578,18.29485,6.66123,67.18625,34.67,13216.5,1126.25,1.35062,2.94183,23.8677,274.237,3.80734,3.93502,64.80624,3.77675,13.58108
8/23/2016,1169.7,94.539,1.13054,100.242,1.3198,0.96328,0.76153,1.29132,0.72915,8.37871,8.21423,3.23445,671.413,18.56935,6.65781,67.05875,34.64,13219,1115.875,1.35143,2.95313,23.9015,274.17,3.81228,3.9443,64.6004,3.77275,14.00195
8/24/2016,1171.57,94.786,1.12638,100.45,1.32323,0.96698,0.76134,1.29274,0.73115,8.39663,8.21917,3.22505,670.153,18.45563,6.67213,67.10001,34.6175,13247.5,1122,1.35471,2.9517,23.98963,274.796,3.82579,3.95398,65.1693,3.7672,14.1632
8/25/2016,1170.78,94.772,1.12851,100.529,1.31924,0.96772,0.76177,1.29223,0.73017,8.4064,8.2201,3.23465,663.318,18.36625,6.6685,67.055,34.565,13241,1115.85,1.3535,2.93479,23.9454,274.119,3.84062,3.94535,64.67966,3.7579,14.21132
8/26/2016,1180.32,95.566,1.11975,101.837,1.31375,0.97818,0.75645,1.30031,0.7236,8.48173,8.2697,3.26535,668.178,18.5925,6.69333,67.05875,34.565,13207.5,1113.7,1.35924,2.9535,24.1312,275.86,3.872,3.97872,64.85275,3.758,14.36938
8/29/2016,1180.98,95.58,1.1189,101.919,1.3106,0.97827,0.75688,1.30111,0.72515,8.46665,8.27829,3.23,671.353,18.6252,6.68969,67.17625,34.6013,13265,1124.95,1.36047,2.95058,24.1505,275.811,3.8825,3.97978,64.75424,3.7865,14.40655
8/30/2016,1187.81,96.054,1.11429,102.962,1.30804,0.98385,0.75095,1.30986,0.72195,8.53984,8.34431,3.24175,674.825,18.81812,6.69399,67.03,34.5581,13277.5,1119.875,1.36474,2.96303,24.2595,277.887,3.91133,3.99903,65.255,3.7904,14.50375
8/31/2016,1187.91,96.022,1.11582,103.427,1.31384,0.98385,0.75174,1.31049,0.72503,8.5605,8.32798,3.22628,679.975,18.78355,6.69154,66.96375,34.62,13265,1114.8,1.3624,2.95791,24.223,277.554,3.90763,3.9912,65.33337,3.7817,14.7313
9/1/2016,1183.75,95.653,1.11968,103.234,1.32684,0.9801,0.75515,1.31029,0.7283,8.5535,8.33501,3.25915,680.568,18.74807,6.68584,66.96,34.635,13268,1122,1.35957,2.96076,24.1428,276.809,3.89354,3.9769,65.93,3.768,14.5985
9/2/2016,1184.44,95.844,1.1156,103.923,1.3294,0.98091,0.75729,1.29929,0.72864,8.58654,8.32201,3.2569,671.728,18.57827,6.69843,66.825,34.62,13247,1117.15,1.36017,2.95125,24.22411,278.098,3.91455,3.98748,65.09151,3.75525,14.49325
9/5/2016,1182.15,95.844,1.11474,103.429,1.33037,0.97992,0.7582,1.29284,0.73055,8.56866,8.30421,3.2832,673.423,18.565,6.69151,66.825,34.71,13152.5,1105.15,1.35661,2.94571,24.2415,278.006,3.8943,3.9916,65.09013,3.76525,14.3866
9/6/2016,1169.81,94.823,1.12553,102.018,1.34398,0.96966,0.76874,1.2844,0.74176,8.46754,8.17,3.196,662.978,18.2762,6.67533,66.52499,34.6763,13126.5,1105.25,1.3466,2.92245,24.00825,275.087,3.8503,3.95543,64.57013,3.757,13.98
9/7/2016,1171.44,94.956,1.12394,101.741,1.3341,0.96983,0.76728,1.28842,0.74506,8.44275,8.18026,3.196,661.603,18.37965,6.67138,66.3675,34.6313,13085,1091.375,1.34685,2.93632,24.041,274.415,3.84325,3.95752,64.13615,3.7625,14.02485
9/8/2016,1175.71,95.027,1.12603,102.492,1.32951,0.97258,0.76433,1.2937,0.73992,8.44193,8.1883,3.2111,664.183,18.67275,6.6801,66.4225,34.7263,13062.5,1092.55,1.35168,2.95112,23.9975,274.082,3.84242,3.95009,63.9849,3.75575,14.13375
9/9/2016,1181.22,95.336,1.12335,102.693,1.32673,0.97556,0.75411,1.30495,0.73243,8.49372,8.25122,3.2732,670.56,18.89857,6.69594,66.67625,34.745,13099,1099.8,1.35862,2.96883,24.0562,275.445,3.8644,3.95643,64.819,3.7615,14.41582
9/12/2016,1178.28,95.095,1.12353,101.85,1.3337,0.97189,0.7566,1.30404,0.73529,8.47733,8.23603,3.24743,670.148,18.81305,6.68513,66.925,34.945,13099,1113.05,1.35613,2.96757,24.049,275.523,3.87121,3.95775,64.58665,3.7755,14.2276
9/13/2016,1186.79,95.633,1.122,102.56,1.31934,0.97649,0.74635,1.31765,0.72524,8.52587,8.27789,3.313,678.275,19.08605,6.69055,66.925,34.8938,13170,1119.175,1.3664,2.98393,24.07915,276.46,3.88055,3.96385,65.30725,3.7853,14.3935
9/14/2016,1185.78,95.327,1.12499,102.426,1.32354,0.97339,0.7469,1.31952,0.72833,8.48666,8.23853,3.34483,674.378,19.27338,6.66726,66.895,34.895,13205,1119.175,1.36355,2.98015,24.01797,275.604,3.85515,3.9538,65.16035,3.786,14.32018
9/15/2016,1184.76,95.288,1.12438,102.095,1.32394,0.97185,0.7515,1.31596,0.73157,8.48238,8.23209,3.30205,670.63,19.34528,6.64997,67.02499,34.9163,13174.5,1119.175,1.36338,2.96865,24.0325,275.58,3.84739,3.95505,64.76926,3.774,14.24825
9/16/2016,1192.86,96.108,1.11551,102.285,1.3002,0.98037,0.74907,1.32116,0.72661,8.56635,8.31074,3.26238,675.125,19.61065,6.65368,66.985,34.9026,13157.5,1119.175,1.36813,2.98037,24.21889,276.167,3.86265,3.98551,65.1235,3.7745,14.18197
9/19/2016,1190.18,95.841,1.11749,101.926,1.30302,0.98018,0.7534,1.3203,0.72934,8.56518,8.28878,3.27265,674.67,19.69016,6.66603,66.9675,34.8288,13156,1118.05,1.36175,2.97638,24.17925,276.335,3.8487,3.98098,64.6696,3.7742,14.0162
9/20/2016,1191.87,96.019,1.11507,101.704,1.29884,0.97913,0.75556,1.31892,0.73144,8.5988,8.30968,3.25933,671.28,19.81128,6.68197,67.015,34.785,13152.5,1120.225,1.36195,2.97815,24.23028,277.005,3.85728,3.99045,64.78555,3.7815,13.9145
9/21/2016,1183.93,95.66,1.11892,100.32,1.30324,0.97389,0.76236,1.31012,0.73499,8.55666,8.26314,3.20478,665.1,19.7409,6.66993,67.02126,34.7425,13135.5,1120.2,1.35335,2.9553,24.15025,275.465,3.83446,3.97676,63.83143,3.765,13.57785
9/22/2016,1182.65,95.448,1.12081,100.759,1.30784,0.96874,0.76435,1.30422,0.73125,8.54945,8.13392,3.2207,659.315,19.61483,6.68235,66.66624,34.6523,13090,1102.95,1.35615,2.94248,24.11,273.042,3.81773,3.97012,63.69923,3.7605,13.6471
9/23/2016,1185.89,95.477,1.12262,101.017,1.29656,0.97043,0.76235,1.31722,0.72425,8.5421,8.113,3.245,661.058,19.7893,6.67941,66.65375,34.665,13076.5,1102.45,1.35913,2.96887,24.0702,272.536,3.83171,3.96487,64.0574,3.7604,13.7176
9/26/2016,1184.39,95.297,1.1254,100.331,1.29749,0.96925,0.7636,1.32272,0.72743,8.53344,8.10888,3.24,661.753,19.8772,6.68325,66.6125,34.62,13030,1107.95,1.36044,2.98105,24.012,272.89,3.82102,3.9546,63.93565,3.75325,13.67992
9/27/2016,1181.23,95.435,1.12149,100.43,1.30228,0.97082,0.76669,1.31963,0.73006,8.5971,8.11537,3.23465,662.775,19.39035,6.68408,66.48625,34.5804,12955,1097.575,1.35967,2.97485,24.09715,274.43,3.81954,3.96666,63.8536,3.75,13.45235
9/28/2016,1180.66,95.431,1.12173,100.689,1.30186,0.97099,0.76922,1.30798,0.72839,8.56381,8.03508,3.2153,661.748,19.38005,6.684,66.465,34.615,12947.5,1096.8,1.3592,2.97975,24.0895,274.42,3.82973,3.96651,63.03,3.7565,13.61875
9/29/2016,1183.49,95.535,1.12224,101.029,1.2968,0.96616,0.7636,1.31461,0.72533,8.5736,8.04852,3.2593,657.858,19.5213,6.67115,66.855,34.6413,12975,1098.325,1.36434,2.99915,24.083,275.048,3.83418,3.97011,63.09555,3.75425,13.89375
9/30/2016,1182.79,95.463,1.12348,101.346,1.29722,0.97143,0.76636,1.31272,0.72857,8.57392,7.9846,3.26125,657.325,19.3852,6.67703,66.61501,34.6725,13051,1101.25,1.36312,2.99988,24.04205,274.345,3.82295,3.9555,62.8495,3.76,13.72255
10/3/2016,1183.86,95.695,1.12115,101.647,1.28424,0.9735,0.76751,1.312,0.72746,8.56615,7.98099,3.2095,659.895,19.28592,6.67827,66.58,34.6288,12982.5,1101.25,1.36508,3.01865,24.1015,274.452,3.83181,3.96994,62.28375,3.76,13.59815
10/4/2016,1190.65,96.169,1.12041,102.899,1.27277,0.97898,0.762,1.31917,0.72096,8.60123,8.0079,3.2585,663.353,19.32603,6.69388,66.46,34.6913,12981.5,1107.775,1.37098,3.0589,24.11475,274.205,3.84435,3.97938,62.67895,3.76,13.82905
10/5/2016,1190.86,96.125,1.12051,103.501,1.27488,0.97434,0.7622,1.31761,0.71735,8.58917,8.01996,3.221,664.953,19.2135,6.69898,66.50874,34.805,12997.5,1113.575,1.36975,3.05154,24.114,272.13,3.8389,3.98115,62.41962,3.7763,13.7188
10/6/2016,1196.17,96.765,1.11511,103.946,1.26156,0.98082,0.75851,1.32181,0.71654,8.6289,8.0573,3.22823,666.75,19.23555,6.70734,66.7,34.8523,12987,1111.775,1.37249,3.03986,24.2305,273.03,3.83728,4.01476,62.10405,3.78975,13.88438
