Date,wti_future,brent_future,dollar_spread,wti_future_rets,brent_future_rets,spread_rets
2009-10-01,70.82,69.19,1.6299999999999955,0.0029740829910776625,0.0017373678876502758,0.0012367151034273867
2009-10-02,69.95,68.07,1.8800000000000097,-0.012284665348771397,-0.01618731030495743,0.0039026449561860334
2009-10-05,70.41,68.04,2.3699999999999903,0.006576125804145729,-0.00044072278536781153,0.00701684858951354
2009-10-06,70.88,68.56,2.319999999999993,0.006675188183496647,0.007642563198118695,-0.0009673750146220478
2009-10-07,69.57,67.2,2.3699999999999903,-0.018481941309255113,-0.019836639439906642,0.0013546981306515292
2009-10-08,71.69,69.77,1.9200000000000017,0.030472904987782157,0.03824404761904752,-0.007771142631265361
2009-10-09,71.77,70.0,1.769999999999996,0.001115915748360975,0.003296545793320969,-0.002180630044959994
2009-10-12,73.27,71.36,1.9099999999999966,0.020900097533788492,0.01942857142857142,0.001471526105217072
2009-10-13,74.15,72.4,1.75,0.012010372594513576,0.014573991031390222,-0.002563618436876646
2009-10-14,75.18,73.1,2.0800000000000125,0.013890761968981808,0.00966850828729266,0.004222253681689148
2009-10-15,77.58,74.45,3.1299999999999955,0.03192338387869102,0.01846785225718206,0.013455531621508962
2009-10-22,81.19,79.51,1.6799999999999926,-0.0022121174880177807,-0.0022587526665829166,4.6635178565135934e-05
2009-10-23,80.5,78.92,1.5799999999999983,-0.008498583569405072,-0.007420450257829246,-0.0010781333115758261
2009-10-26,78.68,77.26,1.4200000000000017,-0.022608695652173827,-0.02103395843892545,-0.001574737213248377
2009-10-27,79.55,77.92,1.6299999999999955,0.01105744789018798,0.008542583484338553,0.0025148644058494273
2009-10-28,77.46,75.86,1.5999999999999943,-0.02627278441231934,-0.02643737166324438,0.00016458725092504192
2009-10-29,79.87,78.04,1.8299999999999983,0.031112832429641246,0.02873714737674673,0.0023756850528945175
2009-10-30,77.0,75.2,1.7999999999999972,-0.03593339176161268,-0.03639159405433115,0.0004582022927184723
2009-11-02,78.13,76.55,1.5799999999999983,0.014675324675324616,0.017952127659574393,-0.0032768029842497777
2009-11-03,79.6,78.11,1.4899999999999949,0.01881479585306539,0.02037883736120186,-0.001564041508136469
2009-11-04,80.4,78.89,1.5100000000000051,0.010050251256281551,0.00998591729612087,6.433396016068162e-05
2009-11-05,79.62,77.99,1.6300000000000097,-0.009701492537313446,-0.01140829002408424,0.0017067974867707933
2009-11-06,77.43,75.87,1.5600000000000023,-0.02750565184626975,-0.02718297217591987,-0.00032267967034988257
2009-11-09,79.43,77.77,1.6600000000000108,0.02582978173834431,0.025042836430736674,0.0007869453076076345
2009-11-10,79.05,77.5,1.5499999999999972,-0.004784086617147295,-0.0034717757490034208,-0.0013123108681438742
2009-11-11,79.28,77.95,1.3299999999999983,0.0029095509171411004,0.005806451612903263,-0.0028969006957621623
2009-11-12,76.94,76.02,0.9200000000000017,-0.029515640766902163,-0.02475946119307257,-0.004756179573829594
2009-11-13,76.35,75.55,0.7999999999999972,-0.0076683129711463925,-0.006182583530649814,-0.0014857294404965783
2009-11-18,79.58,79.47,0.10999999999999943,0.005559767500631763,0.006331518298087881,-0.0007717507974561184
2009-11-19,77.46,77.64,-0.18000000000000682,-0.026639859261120943,-0.0230275575688939,-0.0036123016922270414
2009-11-24,76.02,76.46,-0.4399999999999977,-0.019855595667870117,-0.012909888974954816,-0.006945706692915301
2009-11-25,77.96,78.44,-0.480000000000004,0.025519600105235435,0.02589589327753079,-0.00037629317229535483
2009-11-26,76.13,76.99,-0.8599999999999994,-0.023473576192919426,-0.018485466598674182,-0.004988109594245244
2009-11-27,76.05,77.18,-1.1300000000000097,-0.0010508340995665085,0.0024678529679180664,-0.0035186870674845747
2009-11-30,77.28,78.47,-1.1899999999999977,0.01617357001972392,0.016714174656646694,-0.000540604636922775
2009-12-01,78.37,79.35,-0.9799999999999898,0.014104554865424475,0.011214476870141397,0.0028900779952830778
2009-12-02,76.6,77.88,-1.2800000000000011,-0.022585172897792653,-0.018525519848771252,-0.004059653049021401
2009-12-03,76.46,78.36,-1.9000000000000057,-0.0018276762402088848,0.006163328197226554,-0.007991004437435438
2009-12-04,75.47,77.52,-2.049999999999997,-0.012947946638765301,-0.01071975497702914,-0.0022281916617361616
2009-12-07,73.93,76.43,-2.5,-0.02040545912283016,-0.014060887512899758,-0.0063445716099304016
2009-12-08,72.62,75.19,-2.569999999999993,-0.017719464358176683,-0.016223995813162487,-0.0014954685450141968
2009-12-09,70.67,72.39,-1.7199999999999989,-0.02685210685761502,-0.03723899454714719,0.010386887689532172
2009-12-10,70.54,71.86,-1.3199999999999932,-0.0018395358709494191,-0.0073214532393977225,0.005481917368448303
2009-12-11,69.87,71.88,-2.009999999999991,-0.00949815707400059,0.0002783189535206794,-0.00977647602752127
2009-12-14,69.51,71.89,-2.3799999999999955,-0.005152425933877192,0.00013912075681698827,-0.00529154669069418
2009-12-15,70.69,72.05,-1.3599999999999994,0.016975974679902067,0.0022256224787869884,0.014750352201115077
2009-12-16,72.66,73.55,-0.8900000000000006,0.02786815674069881,0.020818875780707843,0.007049280959990967
2009-12-23,76.67,75.45,1.2199999999999989,0.030510752688171987,0.027089572556493455,0.003421180131678532
2009-12-24,78.05,76.31,1.7399999999999949,0.017999217425329273,0.011398277004638826,0.006600940420690447
2009-12-28,78.77,77.32,1.4500000000000028,0.009224855861627149,0.013235486830035262,-0.0040106309684081135
2009-12-29,78.87,77.64,1.230000000000004,0.0012695188523550657,0.004138644593895595,-0.0028691257415405296
